,股票名称,股票代码,形态识别,左底id,左底价格,右底id,右底价格,中顶id,中顶价格,收盘价格,颈线价格,首次突破,突破幅度,当日涨幅,突破放量,当前成交量-手,平均成交量-手
356,欧普康视,300595.SZ,True,2022-01-28 00:00:00,37.83,2022-02-07 00:00:00,37.8,2022-01-28 00:00:00,37.83,40.75,37.83,,True,,,,
357,粤电力A,000539.SZ,True,2022-01-25 00:00:00,4.75,2022-02-24 00:00:00,4.7,2022-02-09 00:00:00,5.36,,,,False,,,,
358,厦门空港,600897.SH,True,2021-12-24 00:00:00,16.35,2022-01-27 00:00:00,16.51,2022-01-21 00:00:00,17.03,,,,False,,,,
359,宁波方正,300998.SZ,True,2022-01-27 00:00:00,28.01,2022-02-11 00:00:00,27.5,2022-02-09 00:00:00,29.7,30.82,29.7,True,True,4.8299,True,3381722,2500282.9487179485
360,华峰化学,002064.SZ,True,2022-01-28 00:00:00,9.42,2022-02-24 00:00:00,9.38,2022-02-10 00:00:00,10.1,,,,False,,,,
361,泰林生物,300813.SZ,True,2022-01-28 00:00:00,70.0,2022-02-07 00:00:00,69.39,2022-01-28 00:00:00,70.0,74.97,70.0,,True,,,,
362,信安世纪,688201.SH,True,2021-12-24 00:00:00,56.75,2022-02-24 00:00:00,56.95,2022-01-17 00:00:00,86.3,,,,False,,,,
363,格尔软件,603232.SH,True,2022-01-27 00:00:00,14.93,2022-02-24 00:00:00,14.71,2022-02-09 00:00:00,15.89,,,,False,,,,
364,国投资本,600061.SH,True,2022-01-28 00:00:00,7.5,2022-02-24 00:00:00,7.39,2022-02-10 00:00:00,7.87,,,,False,,,,
365,伟明环保,603568.SH,True,2022-01-28 00:00:00,30.8,2022-02-22 00:00:00,30.47,2022-02-10 00:00:00,32.3,,,,False,,,,
366,富邦股份,300387.SZ,True,2021-12-24 00:00:00,6.38,2022-01-27 00:00:00,6.5,2022-01-20 00:00:00,8.54,11.29,8.54,,True,,,,
367,北京银行,601169.SH,True,2021-12-24 00:00:00,4.42,2022-01-25 00:00:00,4.48,2022-01-20 00:00:00,4.6,,,,False,,,,
368,英飞拓,002528.SZ,True,2021-12-24 00:00:00,3.48,2022-02-07 00:00:00,3.44,2022-01-26 00:00:00,4.62,,,,False,,,,
369,国药股份,600511.SH,True,2022-01-27 00:00:00,27.81,2022-02-24 00:00:00,27.68,2022-02-10 00:00:00,28.87,,,,False,,,,
370,美凯龙,601828.SH,True,2022-01-27 00:00:00,8.57,2022-02-24 00:00:00,8.46,2022-02-08 00:00:00,8.92,,,,False,,,,
371,清水源,300437.SZ,True,2022-01-27 00:00:00,20.89,2022-02-14 00:00:00,20.8,2022-02-10 00:00:00,22.8,26.88,22.8,,True,,,,
372,永贵电器,300351.SZ,True,2022-01-27 00:00:00,11.64,2022-02-07 00:00:00,11.6,2022-01-28 00:00:00,11.71,12.12,11.71,,True,,,,
373,昇辉科技,300423.SZ,True,2022-01-27 00:00:00,11.0,2022-02-11 00:00:00,10.89,2022-02-09 00:00:00,11.47,,,,False,,,,
374,腾信股份,300392.SZ,True,2022-01-27 00:00:00,6.38,2022-02-07 00:00:00,6.36,2022-01-28 00:00:00,6.61,,,,False,,,,
375,飞天诚信,300386.SZ,True,2022-01-27 00:00:00,14.65,2022-02-25 00:00:00,14.39,2022-02-09 00:00:00,16.95,,,,False,,,,
376,*ST利源,002501.SZ,True,2022-01-25 00:00:00,1.67,2022-02-14 00:00:00,1.66,2022-02-08 00:00:00,1.73,,,,False,,,,
377,睿创微纳,688002.SH,True,2022-01-28 00:00:00,63.1,2022-02-22 00:00:00,61.98,2022-02-17 00:00:00,65.72,,,,False,,,,
378,大元泵业,603757.SH,True,2022-01-27 00:00:00,16.17,2022-02-07 00:00:00,16.15,2022-01-28 00:00:00,16.3,,,,False,,,,
379,金字火腿,002515.SZ,True,2021-12-29 00:00:00,5.28,2022-02-24 00:00:00,5.33,2022-01-13 00:00:00,6.18,,,,False,,,,
380,华安证券,600909.SH,True,2022-01-27 00:00:00,5.0,2022-02-25 00:00:00,4.95,2022-02-10 00:00:00,5.19,,,,False,,,,
381,张裕A,000869.SZ,True,2022-01-27 00:00:00,30.17,2022-02-25 00:00:00,30.1,2022-02-16 00:00:00,31.57,,,,False,,,,
382,上峰水泥,000672.SZ,True,2022-01-14 00:00:00,18.92,2022-01-17 00:00:00,19.03,2022-01-17 00:00:00,19.03,21.15,19.03,,True,,,,
383,大参林,603233.SH,True,2021-12-24 00:00:00,36.42,2022-02-22 00:00:00,36.02,2022-01-04 00:00:00,44.4,,,,False,,,,
384,远东股份,600869.SH,True,2022-01-27 00:00:00,5.5,2022-02-14 00:00:00,5.46,2022-02-10 00:00:00,5.77,,,,False,,,,
385,京基智农,000048.SZ,True,2021-12-28 00:00:00,17.1,2022-01-19 00:00:00,17.36,2022-01-10 00:00:00,18.07,21.27,18.07,,True,,,,
386,贝斯美,300796.SZ,True,2021-12-24 00:00:00,16.3,2022-01-27 00:00:00,16.37,2022-01-11 00:00:00,18.58,,,,False,,,,
387,锦龙股份,000712.SZ,True,2022-01-25 00:00:00,14.05,2022-02-14 00:00:00,13.82,2022-02-09 00:00:00,14.37,15.47,14.37,,True,,,,
388,信隆健康,002105.SZ,True,2021-12-24 00:00:00,9.06,2022-01-25 00:00:00,9.18,2022-01-04 00:00:00,10.99,,,,False,,,,
389,林洋能源,601222.SH,True,2022-01-28 00:00:00,9.48,2022-02-14 00:00:00,9.35,2022-02-09 00:00:00,9.98,,,,False,,,,
390,金力泰,300225.SZ,True,2022-01-28 00:00:00,11.27,2022-02-24 00:00:00,11.16,2022-02-08 00:00:00,12.0,,,,False,,,,
391,南华生物,000504.SZ,True,2022-01-27 00:00:00,15.74,2022-02-07 00:00:00,15.73,2022-01-28 00:00:00,16.03,,,,False,,,,
392,北新路桥,002307.SZ,True,2021-12-24 00:00:00,4.18,2022-01-25 00:00:00,4.2,2022-01-19 00:00:00,4.49,,,,False,,,,
393,珠江啤酒,002461.SZ,True,2022-01-27 00:00:00,8.26,2022-02-25 00:00:00,8.18,2022-02-18 00:00:00,8.9,,,,False,,,,
394,移为通信,300590.SZ,True,2021-12-24 00:00:00,26.5,2022-02-24 00:00:00,26.98,2022-01-17 00:00:00,31.65,,,,False,,,,
395,平高电气,600312.SH,True,2022-01-28 00:00:00,8.33,2022-02-24 00:00:00,8.26,2022-02-09 00:00:00,9.14,,,,False,,,,
396,皖仪科技,688600.SH,True,2022-01-27 00:00:00,16.6,2022-02-14 00:00:00,16.59,2022-02-09 00:00:00,17.56,,,,False,,,,
397,天泽信息,300209.SZ,True,2022-01-27 00:00:00,6.09,2022-02-25 00:00:00,5.99,2022-02-09 00:00:00,6.57,,,,False,,,,
398,上汽集团,600104.SH,True,2022-01-28 00:00:00,18.66,2022-02-24 00:00:00,18.33,2022-02-09 00:00:00,19.2,,,,False,,,,
399,黑芝麻,000716.SZ,True,2022-01-27 00:00:00,3.17,2022-02-07 00:00:00,3.13,2022-01-28 00:00:00,3.23,,,,False,,,,
400,国投电力,600886.SH,True,2022-01-14 00:00:00,9.82,2022-02-24 00:00:00,9.82,2022-02-10 00:00:00,10.82,,,,False,,,,
401,达瑞电子,300976.SZ,True,2022-01-28 00:00:00,72.08,2022-02-24 00:00:00,71.7,2022-02-09 00:00:00,74.51,,,,False,,,,
402,中金辐照,300962.SZ,True,2022-01-27 00:00:00,17.69,2022-02-11 00:00:00,17.43,2022-02-09 00:00:00,18.5,,,,False,,,,
403,三维通信,002115.SZ,True,2022-01-28 00:00:00,4.71,2022-02-07 00:00:00,4.7,2022-01-28 00:00:00,4.71,5.03,4.71,,True,,,,
404,华统股份,002840.SZ,True,2021-12-24 00:00:00,14.15,2022-02-17 00:00:00,14.34,2022-01-06 00:00:00,19.78,,,,False,,,,
405,易德龙,603380.SH,True,2022-01-28 00:00:00,35.3,2022-02-07 00:00:00,34.86,2022-01-28 00:00:00,35.3,,,,False,,,,
406,荣泰健康,603579.SH,True,2021-12-24 00:00:00,29.75,2022-01-27 00:00:00,29.75,2022-01-07 00:00:00,34.0,,,,False,,,,
407,舍得酒业,600702.SH,True,2022-01-28 00:00:00,185.25,2022-02-08 00:00:00,184.48,2022-02-07 00:00:00,185.79,193.98,185.79,,True,,,,
408,福安药业,300194.SZ,True,2022-01-27 00:00:00,4.2,2022-02-24 00:00:00,4.14,2022-02-09 00:00:00,4.41,,,,False,,,,
409,东易日盛,002713.SZ,True,2021-12-24 00:00:00,5.95,2022-01-27 00:00:00,6.05,2022-01-12 00:00:00,6.75,,,,False,,,,
410,浙江交科,002061.SZ,True,2021-12-24 00:00:00,5.46,2022-01-27 00:00:00,5.54,2022-01-11 00:00:00,6.0,6.37,6.0,,True,,,,
411,金麒麟,603586.SH,True,2022-01-27 00:00:00,11.9,2022-02-11 00:00:00,11.77,2022-02-09 00:00:00,12.3,,,,False,,,,
412,中铁工业,600528.SH,True,2021-12-24 00:00:00,8.13,2022-01-25 00:00:00,8.28,2022-01-10 00:00:00,9.22,,,,False,,,,
413,中微公司,688012.SH,True,2022-01-21 00:00:00,113.15,2022-02-14 00:00:00,111.39,2022-01-26 00:00:00,125.75,,,,False,,,,
414,大东南,002263.SZ,True,2022-01-27 00:00:00,3.4,2022-02-14 00:00:00,3.37,2022-02-09 00:00:00,3.57,,,,False,,,,
415,新华文轩,601811.SH,True,2021-12-24 00:00:00,8.8,2022-01-27 00:00:00,8.82,2022-01-07 00:00:00,10.75,,,,False,,,,
416,天臣医疗,688013.SH,True,2022-01-28 00:00:00,22.97,2022-02-07 00:00:00,22.53,2022-01-28 00:00:00,22.97,,,,False,,,,
417,航天晨光,600501.SH,True,2022-01-28 00:00:00,10.97,2022-02-11 00:00:00,10.92,2022-02-09 00:00:00,11.54,12.32,11.54,,True,,,,
418,华茂股份,000850.SZ,True,2021-12-24 00:00:00,4.35,2022-01-27 00:00:00,4.43,2022-01-13 00:00:00,5.03,,,,False,,,,
419,恒天海龙,000677.SZ,True,2021-12-24 00:00:00,3.16,2022-01-20 00:00:00,3.21,2022-01-05 00:00:00,3.42,3.77,3.42,,True,,,,
420,指南针,300803.SZ,True,2022-01-07 00:00:00,37.78,2022-01-27 00:00:00,37.82,2022-01-21 00:00:00,42.01,43.4,42.01,,True,,,,
421,超图软件,300036.SZ,True,2022-01-28 00:00:00,23.14,2022-02-07 00:00:00,23.03,2022-01-28 00:00:00,23.14,24.04,23.14,,True,,,,
422,东吴证券,601555.SH,True,2022-01-28 00:00:00,7.83,2022-02-25 00:00:00,7.82,2022-02-10 00:00:00,8.19,,,,False,,,,
423,桐昆股份,601233.SH,True,2021-12-24 00:00:00,20.35,2022-01-28 00:00:00,20.67,2022-01-19 00:00:00,22.2,,,,False,,,,
424,ST西源,600139.SH,True,2021-12-24 00:00:00,2.3,2022-01-25 00:00:00,2.3,2022-01-10 00:00:00,2.75,,,,False,,,,
425,正和生态,605069.SH,True,2021-12-31 00:00:00,19.22,2022-01-25 00:00:00,19.39,2022-01-07 00:00:00,28.14,,,,False,,,,
426,志邦家居,603801.SH,True,2022-01-27 00:00:00,25.8,2022-02-07 00:00:00,25.75,2022-01-28 00:00:00,25.85,28.34,25.85,,True,,,,
427,金运激光,300220.SZ,True,2022-01-27 00:00:00,14.96,2022-02-24 00:00:00,14.9,2022-02-09 00:00:00,16.07,,,,False,,,,
428,万里马,300591.SZ,True,2022-01-27 00:00:00,6.06,2022-02-11 00:00:00,5.95,2022-02-09 00:00:00,6.36,,,,False,,,,
429,益生股份,002458.SZ,True,2022-01-27 00:00:00,9.58,2022-02-24 00:00:00,9.53,2022-02-10 00:00:00,10.49,,,,False,,,,
430,国新健康,000503.SZ,True,2022-01-28 00:00:00,11.07,2022-02-17 00:00:00,10.89,2022-02-10 00:00:00,12.85,,,,False,,,,
431,天齐锂业,002466.SZ,True,2022-01-20 00:00:00,81.32,2022-02-10 00:00:00,80.72,2022-01-27 00:00:00,88.64,98.35,88.64,,True,,,,
432,埃夫特-U,688165.SH,True,2022-01-27 00:00:00,9.96,2022-02-24 00:00:00,9.85,2022-02-09 00:00:00,10.29,,,,False,,,,
433,中华企业,600675.SH,True,2021-12-30 00:00:00,2.96,2022-01-27 00:00:00,2.97,2022-01-10 00:00:00,3.15,,,,False,,,,
434,柳药股份,603368.SH,True,2021-12-24 00:00:00,16.26,2022-01-28 00:00:00,16.43,2022-01-11 00:00:00,22.61,,,,False,,,,
435,城投控股,600649.SH,True,2021-12-30 00:00:00,4.08,2022-01-25 00:00:00,4.12,2022-01-11 00:00:00,4.32,,,,False,,,,
436,陕西煤业,601225.SH,True,2022-01-06 00:00:00,12.08,2022-01-17 00:00:00,12.28,2022-01-13 00:00:00,12.79,14.09,12.79,,True,,,,
437,泰嘉股份,002843.SZ,True,2021-12-24 00:00:00,9.95,2022-01-27 00:00:00,10.04,2022-01-10 00:00:00,12.02,,,,False,,,,
438,浙江自然,605080.SH,True,2022-01-24 00:00:00,66.16,2022-02-22 00:00:00,65.84,2022-02-08 00:00:00,70.6,,,,False,,,,
439,重庆百货,600729.SH,True,2021-12-30 00:00:00,25.78,2022-02-25 00:00:00,25.68,2022-02-16 00:00:00,28.96,,,,False,,,,
440,ST雪莱,002076.SZ,True,2022-01-25 00:00:00,1.65,2022-02-07 00:00:00,1.62,2022-01-26 00:00:00,1.67,,,,False,,,,
441,长春高新,000661.SZ,True,2022-01-25 00:00:00,164.11,2022-02-14 00:00:00,163.55,2022-01-28 00:00:00,174.55,189.82,174.55,,True,,,,
442,万达信息,300168.SZ,True,2022-01-14 00:00:00,11.56,2022-01-28 00:00:00,11.77,2022-01-19 00:00:00,14.24,,,,False,,,,
443,苏利股份,603585.SH,True,2021-12-24 00:00:00,17.89,2022-02-24 00:00:00,18.04,2022-01-17 00:00:00,21.13,,,,False,,,,
444,中控技术,688777.SH,True,2021-12-27 00:00:00,71.1,2022-01-27 00:00:00,72.16,2022-01-18 00:00:00,79.7,,,,False,,,,
445,诚益通,300430.SZ,True,2021-12-24 00:00:00,11.2,2022-02-17 00:00:00,11.09,2021-12-31 00:00:00,14.48,,,,False,,,,
446,浩丰科技,300419.SZ,True,2022-01-27 00:00:00,6.74,2022-02-17 00:00:00,6.63,2022-02-09 00:00:00,7.18,,,,False,,,,
447,国光电气,688776.SH,True,2022-01-25 00:00:00,158.0,2022-02-14 00:00:00,156.65,2022-01-28 00:00:00,166.0,,,,False,,,,
448,蓝丰生化,002513.SZ,True,2022-01-27 00:00:00,4.52,2022-02-24 00:00:00,4.51,2022-02-08 00:00:00,4.9,,,,False,,,,
449,艾华集团,603989.SH,True,2022-01-27 00:00:00,33.92,2022-02-22 00:00:00,33.38,2022-02-10 00:00:00,35.35,,,,False,,,,
450,首旅酒店,600258.SH,True,2021-12-24 00:00:00,24.7,2022-02-07 00:00:00,24.67,2022-01-25 00:00:00,27.09,,,,False,,,,
451,威龙股份,603779.SH,True,2022-01-27 00:00:00,6.8,2022-02-15 00:00:00,6.73,2022-02-09 00:00:00,7.08,,,,False,,,,
452,潍柴动力,000338.SZ,True,2022-01-28 00:00:00,15.5,2022-02-14 00:00:00,15.25,2022-02-10 00:00:00,16.08,,,,False,,,,
453,天孚通信,300394.SZ,True,2022-01-13 00:00:00,32.28,2022-02-08 00:00:00,31.95,2022-01-18 00:00:00,37.42,,,,False,,,,
454,丽人丽妆,605136.SH,True,2022-01-27 00:00:00,20.19,2022-02-24 00:00:00,20.11,2022-02-09 00:00:00,20.96,,,,False,,,,
455,捷成股份,300182.SZ,True,2022-01-12 00:00:00,5.76,2022-02-24 00:00:00,5.78,2022-01-17 00:00:00,8.41,,,,False,,,,
456,宇通客车,600066.SH,True,2022-01-27 00:00:00,10.03,2022-02-24 00:00:00,9.93,2022-02-10 00:00:00,10.36,,,,False,,,,
457,上海电影,601595.SH,True,2022-01-27 00:00:00,10.02,2022-02-07 00:00:00,9.97,2022-01-28 00:00:00,10.85,,,,False,,,,
458,美芝股份,002856.SZ,True,2021-12-27 00:00:00,10.83,2022-02-07 00:00:00,10.93,2022-01-17 00:00:00,15.45,,,,False,,,,
459,今世缘,603369.SH,True,2022-01-14 00:00:00,49.33,2022-01-17 00:00:00,49.65,2022-01-17 00:00:00,49.65,51.94,49.65,,True,,,,
460,国元证券,000728.SZ,True,2022-01-28 00:00:00,7.17,2022-02-25 00:00:00,7.1,2022-02-11 00:00:00,7.47,,,,False,,,,
461,北京君正,300223.SZ,True,2022-01-13 00:00:00,102.3,2022-02-21 00:00:00,102.5,2022-01-26 00:00:00,116.15,,,,False,,,,
462,西藏珠峰,600338.SH,True,2022-01-28 00:00:00,28.39,2022-02-08 00:00:00,28.38,2022-02-07 00:00:00,29.02,33.66,29.02,,True,,,,
463,齐心集团,002301.SZ,True,2022-01-27 00:00:00,7.11,2022-02-24 00:00:00,7.06,2022-02-09 00:00:00,7.48,,,,False,,,,
464,中信银行,601998.SH,True,2021-12-27 00:00:00,4.59,2022-02-25 00:00:00,4.61,2022-02-11 00:00:00,4.86,,,,False,,,,
465,*ST绿景,000502.SZ,True,2022-01-27 00:00:00,5.1,2022-02-15 00:00:00,5.02,2022-02-09 00:00:00,5.37,,,,False,,,,
466,伟星新材,002372.SZ,True,2021-12-24 00:00:00,22.3,2022-02-24 00:00:00,21.88,2022-01-07 00:00:00,24.77,,,,False,,,,
467,飞利信,300287.SZ,True,2022-01-27 00:00:00,5.16,2022-02-17 00:00:00,5.06,2022-02-09 00:00:00,5.48,,,,False,,,,
468,宁沪高速,600377.SH,True,2021-12-24 00:00:00,8.54,2022-01-17 00:00:00,8.57,2022-01-07 00:00:00,8.85,,,,False,,,,
469,嘉友国际,603871.SH,True,2022-01-28 00:00:00,19.32,2022-02-24 00:00:00,19.18,2022-02-08 00:00:00,20.71,,,,False,,,,
470,廊坊发展,600149.SH,True,2021-12-29 00:00:00,5.0,2022-02-24 00:00:00,5.02,2022-01-13 00:00:00,7.28,,,,False,,,,
471,晋控电力,000767.SZ,True,2022-01-07 00:00:00,3.64,2022-01-28 00:00:00,3.65,2022-01-18 00:00:00,4.15,,,,False,,,,
472,康平科技,300907.SZ,True,2022-01-27 00:00:00,24.45,2022-02-24 00:00:00,24.41,2022-02-09 00:00:00,25.84,,,,False,,,,
473,银之杰,300085.SZ,True,2022-01-27 00:00:00,13.04,2022-02-07 00:00:00,12.86,2022-01-28 00:00:00,13.26,,,,False,,,,
474,神奇制药,600613.SH,True,2021-12-24 00:00:00,5.59,2022-02-17 00:00:00,5.6,2022-01-06 00:00:00,6.84,,,,False,,,,
475,汉钟精机,002158.SZ,True,2022-01-27 00:00:00,22.0,2022-02-22 00:00:00,21.79,2022-02-09 00:00:00,23.5,,,,False,,,,
476,新大陆,000997.SZ,True,2022-01-28 00:00:00,16.35,2022-02-07 00:00:00,16.3,2022-01-28 00:00:00,16.35,17.13,16.35,,True,,,,
477,东方中科,002819.SZ,True,2022-01-28 00:00:00,32.3,2022-02-11 00:00:00,32.18,2022-02-09 00:00:00,33.43,,,,False,,,,
478,隧道股份,600820.SH,True,2021-12-29 00:00:00,5.3,2022-01-25 00:00:00,5.31,2022-01-10 00:00:00,5.67,,,,False,,,,
479,中青宝,300052.SZ,True,2022-01-28 00:00:00,23.55,2022-02-24 00:00:00,23.3,2022-02-21 00:00:00,26.9,,,,False,,,,
480,华邦健康,002004.SZ,True,2022-01-27 00:00:00,6.16,2022-02-24 00:00:00,6.11,2022-02-09 00:00:00,6.39,,,,False,,,,
481,司太立,603520.SH,True,2022-01-27 00:00:00,50.21,2022-02-11 00:00:00,49.53,2022-01-28 00:00:00,53.28,55.1,53.28,True,True,5.7176,True,4303112,2470475.6153846155
482,苑东生物,688513.SH,True,2021-12-24 00:00:00,44.82,2022-02-11 00:00:00,45.22,2022-01-13 00:00:00,55.97,,,,False,,,,
483,运盛医疗,600767.SH,True,2021-12-24 00:00:00,6.8,2022-02-24 00:00:00,6.67,2022-01-14 00:00:00,8.04,,,,False,,,,
484,华夏银行,600015.SH,True,2021-12-24 00:00:00,5.59,2022-01-25 00:00:00,5.63,2022-01-13 00:00:00,5.78,,,,False,,,,
485,华林证券,002945.SZ,True,2022-01-14 00:00:00,12.54,2022-01-17 00:00:00,12.59,2022-01-17 00:00:00,12.59,13.96,12.59,,True,,,,
486,海利得,002206.SZ,True,2022-01-27 00:00:00,7.19,2022-02-14 00:00:00,7.16,2022-02-09 00:00:00,7.55,,,,False,,,,
487,阿科力,603722.SH,True,2021-12-24 00:00:00,51.2,2022-02-14 00:00:00,50.3,2022-01-17 00:00:00,58.73,,,,False,,,,
488,福日电子,600203.SH,True,2022-01-27 00:00:00,8.52,2022-02-25 00:00:00,8.5,2022-02-09 00:00:00,9.01,,,,False,,,,
489,金新农,002548.SZ,True,2021-12-29 00:00:00,5.86,2022-01-27 00:00:00,5.87,2022-01-13 00:00:00,6.97,,,,False,,,,
490,江化微,603078.SH,True,2022-01-28 00:00:00,24.0,2022-02-11 00:00:00,23.6,2022-02-09 00:00:00,24.85,26.68,24.85,,True,,,,
491,益丰药房,603939.SH,True,2021-12-24 00:00:00,48.88,2022-02-22 00:00:00,49.29,2022-01-04 00:00:00,57.53,,,,False,,,,
492,博晖创新,300318.SZ,True,2022-01-27 00:00:00,7.76,2022-02-24 00:00:00,7.63,2022-02-09 00:00:00,8.13,,,,False,,,,
493,普丽盛,300442.SZ,True,2021-12-24 00:00:00,40.76,2022-02-15 00:00:00,40.9,2022-01-18 00:00:00,45.76,,,,False,,,,
494,圣达生物,603079.SH,True,2022-01-27 00:00:00,14.91,2022-02-24 00:00:00,14.89,2022-02-09 00:00:00,15.54,,,,False,,,,
495,光力科技,300480.SZ,True,2022-01-07 00:00:00,30.94,2022-02-11 00:00:00,31.43,2022-01-18 00:00:00,36.97,,,,False,,,,
496,凯美特气,002549.SZ,True,2022-01-27 00:00:00,14.38,2022-02-11 00:00:00,14.19,2022-02-09 00:00:00,15.33,16.83,15.33,,True,,,,
497,*ST群兴,002575.SZ,True,2021-12-27 00:00:00,4.21,2022-01-18 00:00:00,4.22,2022-01-04 00:00:00,4.45,4.63,4.45,,True,,,,
498,奥海科技,002993.SZ,True,2022-01-27 00:00:00,32.32,2022-02-24 00:00:00,31.75,2022-02-09 00:00:00,33.72,,,,False,,,,
499,名雕股份,002830.SZ,True,2021-12-24 00:00:00,10.2,2022-02-07 00:00:00,10.18,2022-01-26 00:00:00,13.22,,,,False,,,,
500,绿地控股,600606.SH,True,2021-12-29 00:00:00,4.28,2022-01-25 00:00:00,4.34,2022-01-10 00:00:00,4.65,,,,False,,,,
501,中银绒业,000982.SZ,True,2022-01-27 00:00:00,2.97,2022-02-15 00:00:00,2.95,2022-02-09 00:00:00,3.13,3.33,3.13,,True,,,,
502,红宝丽,002165.SZ,True,2022-01-27 00:00:00,5.11,2022-02-23 00:00:00,5.07,2022-02-09 00:00:00,5.41,,,,False,,,,
503,方正证券,601901.SH,True,2022-01-28 00:00:00,7.35,2022-02-24 00:00:00,7.25,2022-02-10 00:00:00,7.66,,,,False,,,,
504,步长制药,603858.SH,True,2022-01-28 00:00:00,19.81,2022-02-11 00:00:00,19.76,2022-02-09 00:00:00,21.08,,,,False,,,,
505,悦康药业,688658.SH,True,2021-12-24 00:00:00,23.29,2022-02-24 00:00:00,23.37,2022-01-17 00:00:00,32.16,,,,False,,,,
506,莱茵体育,000558.SZ,True,2021-12-24 00:00:00,3.26,2022-02-24 00:00:00,3.24,2022-01-06 00:00:00,5.13,,,,False,,,,
507,天奈科技,688116.SH,True,2022-01-07 00:00:00,132.25,2022-02-10 00:00:00,130.0,2022-01-17 00:00:00,162.2,,,,False,,,,
508,朗博科技,603655.SH,True,2022-01-25 00:00:00,20.02,2022-02-22 00:00:00,19.98,2022-02-09 00:00:00,20.86,,,,False,,,,
509,明微电子,688699.SH,True,2022-01-28 00:00:00,129.54,2022-02-14 00:00:00,128.41,2022-02-09 00:00:00,135.3,140.41,135.3,,True,,,,
510,深康佳A,000016.SZ,True,2022-01-27 00:00:00,5.76,2022-02-24 00:00:00,5.68,2022-02-09 00:00:00,6.09,,,,False,,,,
511,世茂股份,600823.SH,True,2021-12-24 00:00:00,3.26,2022-01-27 00:00:00,3.26,2022-01-10 00:00:00,3.74,,,,False,,,,
512,科顺股份,300737.SZ,True,2022-01-17 00:00:00,14.11,2022-02-25 00:00:00,14.06,2022-02-11 00:00:00,16.75,,,,False,,,,
513,中航机电,002013.SZ,True,2022-01-27 00:00:00,12.11,2022-02-08 00:00:00,11.91,2022-01-28 00:00:00,12.12,,,,False,,,,
514,华兰生物,002007.SZ,True,2022-01-28 00:00:00,25.22,2022-02-24 00:00:00,24.96,2022-02-17 00:00:00,26.33,,,,False,,,,
515,西安旅游,000610.SZ,True,2021-12-24 00:00:00,8.01,2022-01-27 00:00:00,8.01,2022-01-25 00:00:00,9.43,,,,False,,,,
516,*ST万方,000638.SZ,True,2022-01-05 00:00:00,4.78,2022-01-25 00:00:00,4.83,2022-01-13 00:00:00,5.5,5.73,5.5,True,True,4.3716,True,7435820,6060993.58974359
517,景津环保,603279.SH,True,2022-01-27 00:00:00,38.59,2022-02-14 00:00:00,37.98,2022-02-09 00:00:00,41.36,,,,False,,,,
518,华立科技,301011.SZ,True,2022-01-28 00:00:00,45.99,2022-02-11 00:00:00,45.44,2022-02-09 00:00:00,47.54,,,,False,,,,
519,信息发展,300469.SZ,True,2022-01-07 00:00:00,14.13,2022-01-27 00:00:00,14.23,2022-01-20 00:00:00,16.66,,,,False,,,,
520,鲍斯股份,300441.SZ,True,2022-01-28 00:00:00,9.03,2022-02-15 00:00:00,8.88,2022-02-09 00:00:00,9.44,,,,False,,,,
521,兆日科技,300333.SZ,True,2021-12-24 00:00:00,7.64,2022-01-27 00:00:00,7.74,2022-01-19 00:00:00,9.7,,,,False,,,,
522,康拓红外,300455.SZ,True,2021-12-24 00:00:00,9.87,2022-02-07 00:00:00,9.77,2022-01-26 00:00:00,11.44,,,,False,,,,
523,天壕环境,300332.SZ,True,2022-01-11 00:00:00,9.74,2022-01-27 00:00:00,9.79,2022-01-19 00:00:00,10.58,,,,False,,,,
524,富祥药业,300497.SZ,True,2022-01-26 00:00:00,13.22,2022-02-11 00:00:00,13.07,2022-02-09 00:00:00,13.99,15.89,13.99,,True,,,,
525,长春经开,600215.SH,True,2022-01-27 00:00:00,7.71,2022-02-24 00:00:00,7.6,2022-02-09 00:00:00,8.19,,,,False,,,,
526,富通信息,000836.SZ,True,2021-12-24 00:00:00,2.69,2022-01-27 00:00:00,2.72,2022-01-18 00:00:00,3.97,,,,False,,,,
527,东方日升,300118.SZ,True,2022-01-28 00:00:00,21.72,2022-02-11 00:00:00,21.59,2022-02-07 00:00:00,22.62,24.91,22.62,,True,,,,
528,*ST天首,000611.SZ,True,2021-12-27 00:00:00,2.96,2022-02-24 00:00:00,3.01,2022-01-28 00:00:00,3.45,,,,False,,,,
529,奥佳华,002614.SZ,True,2022-01-27 00:00:00,11.27,2022-02-25 00:00:00,11.15,2022-02-09 00:00:00,11.76,,,,False,,,,
530,澳洋健康,002172.SZ,True,2022-01-27 00:00:00,3.74,2022-02-07 00:00:00,3.72,2022-01-28 00:00:00,3.79,4.45,3.79,,True,,,,
531,有友食品,603697.SH,True,2022-01-27 00:00:00,15.44,2022-02-24 00:00:00,15.37,2022-02-09 00:00:00,15.99,,,,False,,,,
532,汉马科技,600375.SH,True,2022-01-27 00:00:00,8.81,2022-02-15 00:00:00,8.67,2022-02-09 00:00:00,9.29,,,,False,,,,
533,高乐股份,002348.SZ,True,2021-12-24 00:00:00,2.13,2022-01-27 00:00:00,2.17,2022-01-12 00:00:00,2.6,2.68,2.6,,True,,,,
