,数据日期,N日数据,股票代码,股票名称,所属行业板块,所属地区板块,当日收盘价(元),当日涨跌幅(%),当日持股数(股),当日持股市值(元),当日持股总占比,当日流通市值(元),当日总市值(元),当期增持股数(股),当期增持市值(元),当期市值增减幅,当期流通股占比变动,当期总占比变动
1628,2021-07-26,5,'000999',华润三九,医药制造,广东板块,23.92,-1.927,71555407.0,1711605335.44,0.0730977699458576,23403215767.36,23415288000.0,-1259292.0,-30797454.94,-0.01642549765361,-0.00122242784464867,-0.0012217975968667
1629,2021-07-26,3,'000999',华润三九,医药制造,广东板块,23.92,-1.927,71555407.0,1711605335.44,0.0730977699458576,23403215767.36,23415288000.0,-1089791.0,-26521624.45,-0.0144702474795649,-0.00107440620847907,-0.00107385227629175
1630,2021-07-26,1,'000999',华润三九,医药制造,广东板块,23.92,-1.927,71555407.0,1711605335.44,0.0730977699458576,23403215767.36,23415288000.0,-511031.0,-12223861.52,-0.00695446241082904,-0.000512250345085814,-0.000511986243899624
1631,2021-07-26,y,'601009',南京银行,银行,江苏板块,9.26,-6.7472,183912697.0,1703031574.22,0.018378373644835,78545245376.24,92664977169.98,3080766.0,41724839.35,0.0295061672812771,0.000629041076767921,0.000533191581495117
1632,2021-07-26,jd,'601009',南京银行,银行,江苏板块,9.26,-6.7472,183912697.0,1703031574.22,0.018378373644835,78545245376.24,92664977169.98,-18683155.0,-179876239.79,-0.0908758921243735,-0.00217055263867139,-0.00183981688457935
1633,2021-07-26,m,'601009',南京银行,银行,江苏板块,9.26,-6.7472,183912697.0,1703031574.22,0.018378373644835,78545245376.24,92664977169.98,3461502.0,27009344.8,0.0146598168504669,0.000311874159753018,0.000264352651373073
1634,2021-07-26,10,'601009',南京银行,银行,江苏板块,9.26,-6.7472,183912697.0,1703031574.22,0.018378373644835,78545245376.24,92664977169.98,10587786.0,105293939.94,0.0608102659168706,0.00124259320478406,0.00105325432707527
1635,2021-07-26,5,'601009',南京银行,银行,江苏板块,9.26,-6.7472,183912697.0,1703031574.22,0.018378373644835,78545245376.24,92664977169.98,8232292.0,81441588.34,0.0463114984917573,0.000959186910305314,0.000813031778914802
1636,2021-07-26,3,'601009',南京银行,银行,江苏板块,9.26,-6.7472,183912697.0,1703031574.22,0.018378373644835,78545245376.24,92664977169.98,962476.0,9813934.1,0.00545703426964326,0.000117701149816309,9.97665566401562e-05
1637,2021-07-26,1,'601009',南京银行,银行,江苏板块,9.26,-6.7472,183912697.0,1703031574.22,0.018378373644835,78545245376.24,92664977169.98,-543238.0,-5030383.88,-0.00274637126398502,-5.97231857429634e-05,-5.0622925965081e-05
1638,2021-07-26,y,'600015',华夏银行,银行,北京板块,5.64,-2.0833,301080866.0,1698096084.24,0.0195669385415224,72319952722.92,86783943264.12,92792305.0,605896266.2,0.458098775931558,0.00744124358777199,0.00620103632338512
1639,2021-07-26,jd,'600015',华夏银行,银行,北京板块,5.64,-2.0833,301080866.0,1698096084.24,0.0195669385415224,72319952722.92,86783943264.12,30598176.0,203296170.47,0.119682341473303,0.00252458806358055,0.00210382338639916
1640,2021-07-26,m,'600015',华夏银行,银行,北京板块,5.64,-2.0833,301080866.0,1698096084.24,0.0195669385415224,72319952722.92,86783943264.12,-9961704.0,-56369842.45,-0.029043061847632,-0.000704503575749697,-0.00058708631314764
1641,2021-07-26,10,'600015',华夏银行,银行,北京板块,5.64,-2.0833,301080866.0,1698096084.24,0.0195669385415224,72319952722.92,86783943264.12,-4097307.0,-22935545.6,-0.0130025271304329,-0.000309458351547573,-0.000257881959633033
1642,2021-07-26,5,'600015',华夏银行,银行,北京板块,5.64,-2.0833,301080866.0,1698096084.24,0.0195669385415224,72319952722.92,86783943264.12,-5715830.0,-32470820.85,-0.0182794879335685,-0.000437356589484982,-0.00036446382458503
1643,2021-07-26,3,'600015',华夏银行,银行,北京板块,5.64,-2.0833,301080866.0,1698096084.24,0.0195669385415224,72319952722.92,86783943264.12,-2462290.0,-13762965.85,-0.00788540025017355,-0.000186665972820982,-0.000155554977356884
1644,2021-07-26,1,'600015',华夏银行,银行,北京板块,5.64,-2.0833,301080866.0,1698096084.24,0.0195669385415224,72319952722.92,86783943264.12,-3335323.0,-18811221.72,-0.010728197849447,-0.000254692108802533,-0.000212243424010387
1645,2021-07-26,y,'002624',完美世界,文化传媒,浙江板块,17.04,-9.7458,99013823.0,1687195543.92,0.0510388922353128,31135821847.68,33057056492.16,40153067.0,1014638068.07,0.461154042097153,0.0151657346109105,0.0139943404276336
1646,2021-07-26,jd,'002624',完美世界,文化传媒,浙江板块,17.04,-9.7458,99013823.0,1687195543.92,0.0510388922353128,31135821847.68,33057056492.16,-2683344.0,-51104258.28,-0.02265618032775,-0.00126097014527486,-0.00118768414265295
1647,2021-07-26,m,'002624',完美世界,文化传媒,浙江板块,17.04,-9.7458,99013823.0,1687195543.92,0.0510388922353128,31135821847.68,33057056492.16,-10602875.0,-245915049.34,-0.0941817236720013,-0.0056500541073846,-0.00532168005215472
1648,2021-07-26,10,'002624',完美世界,文化传媒,浙江板块,17.04,-9.7458,99013823.0,1687195543.92,0.0510388922353128,31135821847.68,33057056492.16,775622.0,10245801.55,0.00554763257675022,0.000298261602784377,0.000280927012678831
1649,2021-07-26,5,'002624',完美世界,文化传媒,浙江板块,17.04,-9.7458,99013823.0,1687195543.92,0.0510388922353128,31135821847.68,33057056492.16,3371623.0,60809574.06,0.0326890875562405,0.00171104571314791,0.00161160188326038
1650,2021-07-26,3,'002624',完美世界,文化传媒,浙江板块,17.04,-9.7458,99013823.0,1687195543.92,0.0510388922353128,31135821847.68,33057056492.16,4250474.0,77963903.54,0.0423210967905571,0.00219485872567545,0.00206729629057156
1651,2021-07-26,1,'002624',完美世界,文化传媒,浙江板块,17.04,-9.7458,99013823.0,1687195543.92,0.0510388922353128,31135821847.68,33057056492.16,1727923.0,29443807.92,0.0160303160537783,0.000853495513842034,0.00080389142551401
1652,2021-07-26,y,'000830',鲁西化工,化肥行业,山东板块,21.46,-2.0539,78315962.0,1680660544.52,0.0411254425060193,31418371042.1,40866685976.06,23013634.0,473645151.9,0.789368777580055,0.0298173752895248,0.0298007371801522
1653,2021-07-26,jd,'000830',鲁西化工,化肥行业,山东板块,21.46,-2.0539,78315962.0,1680660544.52,0.0411254425060193,31418371042.1,40866685976.06,30813263.0,541484090.63,0.749935352745347,0.0243325803701651,0.0187069252184875
1654,2021-07-26,m,'000830',鲁西化工,化肥行业,山东板块,21.46,-2.0539,78315962.0,1680660544.52,0.0411254425060193,31418371042.1,40866685976.06,12751367.0,270330431.81,0.230599329824671,0.0103269833545445,0.0079394006885887
1655,2021-07-26,10,'000830',鲁西化工,化肥行业,山东板块,21.46,-2.0539,78315962.0,1680660544.52,0.0411254425060193,31418371042.1,40866685976.06,18738970.0,390279680.53,0.331352841559945,0.0134838938470352,0.0103664383313737
1656,2021-07-26,5,'000830',鲁西化工,化肥行业,山东板块,21.46,-2.0539,78315962.0,1680660544.52,0.0411254425060193,31418371042.1,40866685976.06,9142739.0,189616893.09,0.127734819124235,0.00603522355872356,0.0046398891557069
1657,2021-07-26,3,'000830',鲁西化工,化肥行业,山东板块,21.46,-2.0539,78315962.0,1680660544.52,0.0411254425060193,31418371042.1,40866685976.06,1667638.0,36056467.48,0.0227363121016152,0.00119033372534225,0.000915130399089276
1658,2021-07-26,1,'000830',鲁西化工,化肥行业,山东板块,21.46,-2.0539,78315962.0,1680660544.52,0.0411254425060193,31418371042.1,40866685976.06,1342088.0,28801208.48,0.0170775273162688,0.000897871913730228,0.000690285308438813
1659,2021-07-26,y,'601390',中国中铁,工程建设,北京板块,5.41,0.5576,310015832.0,1677185651.12,0.0126171797749014,110166747521.03,132928727421.03,35104996.0,247099840.08,0.162832663979126,0.00240192500132471,0.00182184659224835
1660,2021-07-26,jd,'601390',中国中铁,工程建设,北京板块,5.41,0.5576,310015832.0,1677185651.12,0.0126171797749014,110166747521.03,132928727421.03,-6127136.0,-25121569.99,-0.0144740779371238,-0.000224709363854333,-0.000186231375517066
1661,2021-07-26,m,'601390',中国中铁,工程建设,北京板块,5.41,0.5576,310015832.0,1677185651.12,0.0126171797749014,110166747521.03,132928727421.03,-14774910.0,-74521262.83,-0.0433731428279627,-0.000691785207187747,-0.000573327735378431
1662,2021-07-26,10,'601390',中国中铁,工程建设,北京板块,5.41,0.5576,310015832.0,1677185651.12,0.0126171797749014,110166747521.03,132928727421.03,-11736636.0,-59163227.93,-0.0350912377556446,-0.000554456285626104,-0.00045951425861883
1663,2021-07-26,5,'601390',中国中铁,工程建设,北京板块,5.41,0.5576,310015832.0,1677185651.12,0.0126171797749014,110166747521.03,132928727421.03,-506007.0,-1399107.98,-0.000873191264864115,-1.33152176346231e-05,-1.10351934288435e-05
1664,2021-07-26,3,'601390',中国中铁,工程建设,北京板块,5.41,0.5576,310015832.0,1677185651.12,0.0126171797749014,110166747521.03,132928727421.03,9655897.0,50986921.48,0.0330258245966889,0.000487127232222546,0.000403714259844703
1665,2021-07-26,1,'601390',中国中铁,工程建设,北京板块,5.41,0.5576,310015832.0,1677185651.12,0.0126171797749014,110166747521.03,132928727421.03,-2194034.0,-11869723.94,-0.00706661970232091,-0.000108344053539672,-8.97918171886577e-05
1666,2021-07-26,y,'001979',招商蛇口,房地产,广东板块,10.88,-1.4493,153868379.0,1674087963.52,0.019419874781489,86187714427.52,86204879400.96,-30463870.0,-479098271.47,-0.152172233769391,-0.0035413479846474,-0.00354066222798711
1667,2021-07-26,jd,'001979',招商蛇口,房地产,广东板块,10.88,-1.4493,153868379.0,1674087963.52,0.019419874781489,86187714427.52,86204879400.96,10018533.0,111904388.15,0.0646654178771854,0.00117426203790887,0.00117402822078817
1668,2021-07-26,m,'001979',招商蛇口,房地产,广东板块,10.88,-1.4493,153868379.0,1674087963.52,0.019419874781489,86187714427.52,86204879400.96,15742663.0,177776595.68,0.117647504954139,0.00205135486075847,0.00205094639836115
1669,2021-07-26,10,'001979',招商蛇口,房地产,广东板块,10.88,-1.4493,153868379.0,1674087963.52,0.019419874781489,86187714427.52,86204879400.96,-4575683.0,-50299106.02,-0.028625478323184,-0.000572548460818421,-0.000572434455912998
1670,2021-07-26,5,'001979',招商蛇口,房地产,广东板块,10.88,-1.4493,153868379.0,1674087963.52,0.019419874781489,86187714427.52,86204879400.96,-1176211.0,-12691904.76,-0.00739473417586054,-0.000144731383961732,-0.00014470256528721
1671,2021-07-26,3,'001979',招商蛇口,房地产,广东板块,10.88,-1.4493,153868379.0,1674087963.52,0.019419874781489,86187714427.52,86204879400.96,1803842.0,20149659.52,0.012002471811298,0.000230399838316688,0.000230353961480797
1672,2021-07-26,1,'001979',招商蛇口,房地产,广东板块,10.88,-1.4493,153868379.0,1674087963.52,0.019419874781489,86187714427.52,86204879400.96,959677.0,10441285.76,0.00618518518116228,0.00011939013403847,0.000119366361271847
1673,2021-07-26,y,'000012',南玻A,玻璃陶瓷,广东板块,10.97,-1.8784,152593712.0,1673953020.64,0.049693589159312,21479249786.93,33685492413.79,82843953.0,717782391.65,1.80540746208446,0.0643448726628548,0.0410092353740475
1674,2021-07-26,jd,'000012',南玻A,玻璃陶瓷,广东板块,10.97,-1.8784,152593712.0,1673953020.64,0.049693589159312,21479249786.93,33685492413.79,47740592.0,435272036.3,0.526809007289203,0.0282112330556862,0.0179886377837932
1675,2021-07-26,m,'000012',南玻A,玻璃陶瓷,广东板块,10.97,-1.8784,152593712.0,1673953020.64,0.049693589159312,21479249786.93,33685492413.79,8014893.0,59888981.34,0.0399450985459586,0.00294954949879668,0.00188075357977051
1676,2021-07-26,10,'000012',南玻A,玻璃陶瓷,广东板块,10.97,-1.8784,152593712.0,1673953020.64,0.049693589159312,21479249786.93,33685492413.79,-15369294.0,-181770404.15,-0.10039007379274,-0.00861176025757873,-0.00549121109483816
1677,2021-07-26,5,'000012',南玻A,玻璃陶瓷,广东板块,10.97,-1.8784,152593712.0,1673953020.64,0.049693589159312,21479249786.93,33685492413.79,-2614564.0,-29933351.1,-0.0163440039079587,-0.00129556990585654,-0.000826108441060817
1678,2021-07-26,3,'000012',南玻A,玻璃陶瓷,广东板块,10.97,-1.8784,152593712.0,1673953020.64,0.049693589159312,21479249786.93,33685492413.79,-907631.0,-9852321.7,-0.00553309867514454,-0.000433778591130784,-0.000276594998127634
1679,2021-07-26,1,'000012',南玻A,玻璃陶瓷,广东板块,10.97,-1.8784,152593712.0,1673953020.64,0.049693589159312,21479249786.93,33685492413.79,-294905.0,-3235107.85,-0.001892656531355,-0.000147786403025549,-9.42346641902785e-05
1680,2021-07-26,y,'600600',青岛啤酒,酿酒行业,山东板块,92.72,-4.4911,17726576.0,1643608126.72,0.0129914822039901,64525110568.24,126514288432.4,-438258.0,-48733420.04,-0.0321876931911003,-0.000840167643478182,-0.000428596597026624
1681,2021-07-26,jd,'600600',青岛啤酒,酿酒行业,山东板块,92.72,-4.4911,17726576.0,1643608126.72,0.0129914822039901,64525110568.24,126514288432.4,-146916.0,-78085483.53,-0.0468351975321381,-0.00120289143359166,-0.000613633694455948
1682,2021-07-26,m,'600600',青岛啤酒,酿酒行业,山东板块,92.72,-4.4911,17726576.0,1643608126.72,0.0129914822039901,64525110568.24,126514288432.4,-2078259.0,-227023553.27,-0.108860748744264,-0.00309804135770575,-0.00158007023260267
1683,2021-07-26,10,'600600',青岛啤酒,酿酒行业,山东板块,92.72,-4.4911,17726576.0,1643608126.72,0.0129914822039901,64525110568.24,126514288432.4,-2096670.0,-212033462.43,-0.109884969738542,-0.00313009651430584,-0.0015964190778559
1684,2021-07-26,5,'600600',青岛啤酒,酿酒行业,山东板块,92.72,-4.4911,17726576.0,1643608126.72,0.0129914822039901,64525110568.24,126514288432.4,-735722.0,-76240075.84,-0.0413985050638392,-0.00109828507241741,-0.000560149897780495
1685,2021-07-26,3,'600600',青岛啤酒,酿酒行业,山东板块,92.72,-4.4911,17726576.0,1643608126.72,0.0129914822039901,64525110568.24,126514288432.4,81521.0,6942167.88,0.00386553534733747,9.8011566582428e-05,4.99880863186199e-05
1686,2021-07-26,1,'600600',青岛啤酒,酿酒行业,山东板块,92.72,-4.4911,17726576.0,1643608126.72,0.0129914822039901,64525110568.24,126514288432.4,136784.0,12682612.48,0.00742708255149526,0.000187725651656031,9.57442718896739e-05
1687,2021-07-26,y,'000630',铜陵有色,有色金属,安徽板块,3.61,-1.0959,454588664.0,1641065077.04,0.0431850306932976,38000305714.75,38000785241.88,277768816.0,771403019.49,1.93037588000777,0.0324261216513084,0.0324255630698889
1688,2021-07-26,jd,'000630',铜陵有色,有色金属,安徽板块,3.61,-1.0959,454588664.0,1641065077.04,0.0431850306932976,38000305714.75,38000785241.88,74260706.0,240696913.64,0.223627822141323,0.00807986672642687,0.00807976476760477
1689,2021-07-26,m,'000630',铜陵有色,有色金属,安徽板块,3.61,-1.0959,454588664.0,1641065077.04,0.0431850306932976,38000305714.75,38000785241.88,102973575.0,315309567.36,0.328478537000379,0.0109722226791849,0.0109720842220868
1690,2021-07-26,10,'000630',铜陵有色,有色金属,安徽板块,3.61,-1.0959,454588664.0,1641065077.04,0.0431850306932976,38000305714.75,38000785241.88,70112636.0,217469735.31,0.187293461451228,0.00684088034653071,0.00684079402232193
1691,2021-07-26,5,'000630',铜陵有色,有色金属,安徽板块,3.61,-1.0959,454588664.0,1641065077.04,0.0431850306932976,38000305714.75,38000785241.88,39116373.0,123029410.01,0.0961426658405251,0.00379470776686466,0.00379465988192458
1692,2021-07-26,3,'000630',铜陵有色,有色金属,安徽板块,3.61,-1.0959,454588664.0,1641065077.04,0.0431850306932976,38000305714.75,38000785241.88,4983003.0,18262750.25,0.0128542672974411,0.000549033960722144,0.00054902703253164
1693,2021-07-26,1,'000630',铜陵有色,有色金属,安徽板块,3.61,-1.0959,454588664.0,1641065077.04,0.0431850306932976,38000305714.75,38000785241.88,2977280.0,10747980.8,0.00652032339816439,0.000279739715486419,0.000279736185486129
1694,2021-07-26,y,'000009',中国宝安,综合行业,广东板块,23.17,-0.0431,70545063.0,1634529109.71,0.0273513806753912,59116640607.08,59760387569.05,32257229.0,122817289.62,0.382784806995647,0.00576137616162484,0.00568235181216203
1695,2021-07-26,jd,'000009',中国宝安,综合行业,广东板块,23.17,-0.0431,70545063.0,1634529109.71,0.0273513806753912,59116640607.08,59760387569.05,15250921.0,-106601156.52,-0.185910550349058,-0.00402902022195255,-0.00398561907224279
1696,2021-07-26,m,'000009',中国宝安,综合行业,广东板块,23.17,-0.0431,70545063.0,1634529109.71,0.0273513806753912,59116640607.08,59760387569.05,-44864274.0,-901375547.19,-0.491519699943243,-0.0222330048205889,-0.0219935078914202
1697,2021-07-26,10,'000009',中国宝安,综合行业,广东板块,23.17,-0.0431,70545063.0,1634529109.71,0.0273513806753912,59116640607.08,59760387569.05,-13000573.0,-302259758.7,-0.151376570147265,-0.00495676942830436,-0.00490337443890658
1698,2021-07-26,5,'000009',中国宝安,综合行业,广东板块,23.17,-0.0431,70545063.0,1634529109.71,0.0273513806753912,59116640607.08,59760387569.05,-19412966.0,-435544539.96,-0.234235203193943,-0.00825863712739257,-0.0081696739734199
1699,2021-07-26,3,'000009',中国宝安,综合行业,广东板块,23.17,-0.0431,70545063.0,1634529109.71,0.0273513806753912,59116640607.08,59760387569.05,-1698153.0,-39003946.02,-0.0241241151955272,-0.000683069276274447,-0.000675711161822651
1700,2021-07-26,1,'000009',中国宝安,综合行业,广东板块,23.17,-0.0431,70545063.0,1634529109.71,0.0273513806753912,59116640607.08,59760387569.05,-3942660.0,-91351432.2,-0.0529074987471808,-0.0015446077732291,-0.00152796904978872
1701,2021-07-26,y,'600803',新奥股份,化工行业,河北板块,18.16,-0.1649,89764160.0,1630117145.6,0.0315420861426956,22012567419.28,51680701721.04,3332436.0,26250984.37,0.0257389253553809,0.00180961420862563,0.00180961420862563
1702,2021-07-26,jd,'600803',新奥股份,化工行业,河北板块,18.16,-0.1649,89764160.0,1630117145.6,0.0315420861426956,22012567419.28,51680701721.04,5556026.0,99518287.39,0.0687900603371965,0.00471196597343596,0.00203548157925923
1703,2021-07-26,m,'600803',新奥股份,化工行业,河北板块,18.16,-0.1649,89764160.0,1630117145.6,0.0315420861426956,22012567419.28,51680701721.04,4057855.0,68040254.42,0.0475375380111945,0.00336120191884257,0.00143165013988603
1704,2021-07-26,10,'600803',新奥股份,化工行业,河北板块,18.16,-0.1649,89764160.0,1630117145.6,0.0315420861426956,22012567419.28,51680701721.04,-1341752.0,-23749772.86,-0.0151033090484328,-0.00113517760353032,-0.000483510724475994
1705,2021-07-26,5,'600803',新奥股份,化工行业,河北板块,18.16,-0.1649,89764160.0,1630117145.6,0.0315420861426956,22012567419.28,51680701721.04,-1063947.0,-18799138.65,-0.0115563876691319,-0.000865939419553624,-0.000368833030883095
1706,2021-07-26,3,'600803',新奥股份,化工行业,河北板块,18.16,-0.1649,89764160.0,1630117145.6,0.0315420861426956,22012567419.28,51680701721.04,801948.0,14673866.55,0.00924579249339967,0.000678570320040316,0.000289026162981234
1707,2021-07-26,1,'600803',新奥股份,化工行业,河北板块,18.16,-0.1649,89764160.0,1630117145.6,0.0315420861426956,22012567419.28,51680701721.04,-167881.0,-3048718.96,-0.00186367527170405,-0.000138270596900286,-5.88941468480971e-05
1708,2021-07-26,y,'300568',星源材质,材料行业,广东板块,41.56,4.1865,38900407.0,1616700914.92,0.0541765646435185,25728615405.08,29841333158.68,27874627.6641596,854091039.517121,42.2234193634132,0.161771030631031,0.104668740016313
1709,2021-07-26,jd,'300568',星源材质,材料行业,广东板块,41.56,4.1865,38900407.0,1616700914.92,0.0541765646435185,25728615405.08,29841333158.68,14476501.6641596,522605331.047121,1.17855073862544,0.0463574202961584,0.0381258669691119
1710,2021-07-26,m,'300568',星源材质,材料行业,广东板块,41.56,4.1865,38900407.0,1616700914.92,0.0541765646435185,25728615405.08,29841333158.68,11239722.6641596,520599252.407121,0.558647764583773,0.0256157747969723,0.0220854213828972
1711,2021-07-26,10,'300568',星源材质,材料行业,广东板块,41.56,4.1865,38900407.0,1616700914.92,0.0541765646435185,25728615405.08,29841333158.68,5879541.0,251078733.47,0.153484833771067,0.00818677869618656,0.00705848091171552
1712,2021-07-26,5,'300568',星源材质,材料行业,广东板块,41.56,4.1865,38900407.0,1616700914.92,0.0541765646435185,25728615405.08,29841333158.68,-2518900.0,-104707346.22,-0.0655937732254611,-0.00438858552263397,-0.00378375283985289
1713,2021-07-26,3,'300568',星源材质,材料行业,广东板块,41.56,4.1865,38900407.0,1616700914.92,0.0541765646435185,25728615405.08,29841333158.68,-973214.0,-40788992.62,-0.0240979227798635,-0.00155211683216668,-0.00133820485922064
1714,2021-07-26,1,'300568',星源材质,材料行业,广东板块,41.56,4.1865,38900407.0,1616700914.92,0.0541765646435185,25728615405.08,29841333158.68,-1263006.0,-52490529.36,-0.0327631994136165,-0.00212557307447063,-0.00183262764627997
1715,2021-07-26,y,'601658',邮储银行,银行,北京板块,4.85,0.0,332897040.0,1614550644.0,0.00360340704810759,54681137877.3,448062242884.25,284915987.0,1474519094.37,6.66622089615213,0.082454792394318,0.00367736934294808
1716,2021-07-26,jd,'601658',邮储银行,银行,北京板块,4.85,0.0,332897040.0,1614550644.0,0.00360340704810759,54681137877.3,448062242884.25,121380825.0,634660052.86,0.534853246119422,0.0100341940963165,0.00122456457686843
1717,2021-07-26,m,'601658',邮储银行,银行,北京板块,4.85,0.0,332897040.0,1614550644.0,0.00360340704810759,54681137877.3,448062242884.25,-17065120.0,-87220489.98,-0.0497461766641449,-0.00154413402039155,-0.000188444812324596
1718,2021-07-26,10,'601658',邮储银行,银行,北京板块,4.85,0.0,332897040.0,1614550644.0,0.00360340704810759,54681137877.3,448062242884.25,-33499794.0,-168355709.89,-0.0969388350535645,-0.00315031298954721,-0.000384461537819382
1719,2021-07-26,5,'601658',邮储银行,银行,北京板块,4.85,0.0,332897040.0,1614550644.0,0.00360340704810759,54681137877.3,448062242884.25,-17319498.0,-87490455.74,-0.048792611948893,-0.00151563600274842,-0.000184966938308827
1720,2021-07-26,3,'601658',邮储银行,银行,北京板块,4.85,0.0,332897040.0,1614550644.0,0.00360340704810759,54681137877.3,448062242884.25,7179911.0,34437026.95,0.0212729962555748,0.000614572972375536,7.50019667397198e-05
1721,2021-07-26,1,'601658',邮储银行,银行,北京板块,4.85,0.0,332897040.0,1614550644.0,0.00360340704810759,54681137877.3,448062242884.25,-8046911.0,-39027518.35,-0.0236018588286965,-0.000713729082185059,-8.71028946754662e-05
1722,2021-07-26,y,'002179',中航光电,电子元件,河南板块,86.55,1.7039,18492456.0,1600522066.8,0.0168121634344948,92434236681.45,95200244337.15,-88762676.0,-5663656454.33,-1.19253520333951,-0.12010649973261,-0.116184410037938
1723,2021-07-26,jd,'002179',中航光电,电子元件,河南板块,86.55,1.7039,18492456.0,1600522066.8,0.0168121634344948,92434236681.45,95200244337.15,-18585256.0,-1488160005.21,-0.532310895980403,-0.0184804480255854,-0.017928206667102
1724,2021-07-26,m,'002179',中航光电,电子元件,河南板块,86.55,1.7039,18492456.0,1600522066.8,0.0168121634344948,92434236681.45,95200244337.15,-13780008.0,-1145922110.88,-0.454063111922538,-0.0137208987414308,-0.0133222431368561
1725,2021-07-26,10,'002179',中航光电,电子元件,河南板块,86.55,1.7039,18492456.0,1600522066.8,0.0168121634344948,92434236681.45,95200244337.15,-11252089.0,-959562842.47,-0.389850494897849,-0.0108577448761332,-0.0105422771411485
1726,2021-07-26,5,'002179',中航光电,电子元件,河南板块,86.55,1.7039,18492456.0,1600522066.8,0.0168121634344948,92434236681.45,95200244337.15,-8360395.0,-721053069.1,-0.32508488735043,-0.00817375084808804,-0.0079362655603242
1727,2021-07-26,3,'002179',中航光电,电子元件,河南板块,86.55,1.7039,18492456.0,1600522066.8,0.0168121634344948,92434236681.45,95200244337.15,-7680279.0,-663495267.26,-0.300434083241611,-0.00736262229087719,-0.00714870404135599
1728,2021-07-26,1,'002179',中航光电,电子元件,河南板块,86.55,1.7039,18492456.0,1600522066.8,0.0168121634344948,92434236681.45,95200244337.15,-6765880.0,-585586914.0,-0.272431340159324,-0.0064431169743537,-0.00625591460946777
1729,2021-07-26,y,'600699',均胜电子,汽车行业,浙江板块,24.57,-10.0,65047771.0,1598223733.47,0.0475465989887479,33613839211.68,33613839211.68,23460036.0,891513878.91,0.963025264151257,0.0323698658892945,0.0323698658892945
1730,2021-07-26,jd,'600699',均胜电子,汽车行业,浙江板块,24.57,-10.0,65047771.0,1598223733.47,0.0475465989887479,33613839211.68,33613839211.68,-7687862.0,-202418615.64,-0.148423256326098,-0.00872543584803447,-0.00789107582339146
1731,2021-07-26,m,'600699',均胜电子,汽车行业,浙江板块,24.57,-10.0,65047771.0,1598223733.47,0.0475465989887479,33613839211.68,33613839211.68,-16028388.0,-385645409.41,-0.202321656070304,-0.0119900936454785,-0.0119900936454785
1732,2021-07-26,10,'600699',均胜电子,汽车行业,浙江板块,24.57,-10.0,65047771.0,1598223733.47,0.0475465989887479,33613839211.68,33613839211.68,-5991723.0,-144306794.41,-0.0729655212247957,-0.00378882535211926,-0.00378882535211926
1733,2021-07-26,5,'600699',均胜电子,汽车行业,浙江板块,24.57,-10.0,65047771.0,1598223733.47,0.0475465989887479,33613839211.68,33613839211.68,-6076560.0,-151350998.66,-0.0813758247650119,-0.00423058705174418,-0.00423058705174418
1734,2021-07-26,3,'600699',均胜电子,汽车行业,浙江板块,24.57,-10.0,65047771.0,1598223733.47,0.0475465989887479,33613839211.68,33613839211.68,-3560320.0,-81371038.52,-0.0426474957498465,-0.00213872973791099,-0.00213872973791099
1735,2021-07-26,1,'600699',均胜电子,汽车行业,浙江板块,24.57,-10.0,65047771.0,1598223733.47,0.0475465989887479,33613839211.68,33613839211.68,-3629616.0,-89179665.12,-0.047565210947819,-0.00238775755731321,-0.00238775755731321
1736,2021-07-26,y,'002139',拓邦股份,仪器仪表,广东板块,16.52,-5.3295,95789413.0,1582441102.76,0.0773584103222346,15711843450.24,20455967181.44,95635748.0,1177491827.57,1334.96859437092,0.246393338277649,0.199006135393144
1737,2021-07-26,jd,'002139',拓邦股份,仪器仪表,广东板块,16.52,-5.3295,95789413.0,1582441102.76,0.0773584103222346,15711843450.24,20455967181.44,51436200.0,779623328.15,1.29628367022195,0.0603944819949934,0.0501630461808106
1738,2021-07-26,m,'002139',拓邦股份,仪器仪表,广东板块,16.52,-5.3295,95789413.0,1582441102.76,0.0773584103222346,15711843450.24,20455967181.44,23085823.0,407645471.87,0.303899787086294,0.023231066702622,0.0178433451704426
1739,2021-07-26,10,'002139',拓邦股份,仪器仪表,广东板块,16.52,-5.3295,95789413.0,1582441102.76,0.0773584103222346,15711843450.24,20455967181.44,33124650.0,583312239.78,0.529190267662003,0.0348672864530953,0.0267809065895824
1740,2021-07-26,5,'002139',拓邦股份,仪器仪表,广东板块,16.52,-5.3295,95789413.0,1582441102.76,0.0773584103222346,15711843450.24,20455967181.44,10733636.0,190161714.7,0.126312404395118,0.0112962089786238,0.00867640554362873
1741,2021-07-26,3,'002139',拓邦股份,仪器仪表,广东板块,16.52,-5.3295,95789413.0,1582441102.76,0.0773584103222346,15711843450.24,20455967181.44,5892038.0,107522091.26,0.0700265653621497,0.00661900540963387,0.00508393349823209
1742,2021-07-26,1,'002139',拓邦股份,仪器仪表,广东板块,16.52,-5.3295,95789413.0,1582441102.76,0.0773584103222346,15711843450.24,20455967181.44,1059360.0,17500627.2,0.0105869387849525,0.00105448664055999,0.000809931345210627
1743,2021-07-26,y,'300747',锐科激光,电子元件,湖北板块,110.49,-5.556,14118818.0,1559988200.82,0.0490236736111111,27702573981.33,31821120000.0,-6042296.33333333,-552256758.393333,-0.412151439659876,-0.053967633076673,-0.0286345175042171
